,VARIETY,TEST_ID,CHECK,RM,VAR_YIELD,CHECK_YIELD,RATIO,BAGSOLD
6540,V155843,11YT00232522901,V103163,3,56.6290777,55.5135283,1.020095091,871341
6541,V155843,11YT00232522901,V103170,3,56.6290777,44.9003439,1.261217015,871341
6542,V155843,11YT00232522902,V103035,3,53.0561077,56.9639507,0.931397964,871341
6543,V155843,11YT00232522902,V103163,3,53.0561077,57.5229151,0.922347339,871341
6544,V155843,11YT00232522902,V103170,3,53.0561077,56.6290777,0.936905736,871341
6545,V155843,11YT00232522921,V103035,3,42.2212112,37.3062211,1.131747198,871341
6546,V155843,11YT00232522921,V103163,3,42.2212112,39.4287688,1.07082246,871341
6547,V155843,11YT00232522921,V103170,3,42.2212112,39.2046775,1.076943209,871341
6548,V155843,11YT00232921201,V103035,3,46.464076,42.6670146,1.088992901,871341
6549,V155843,11YT00232921201,V103163,3,46.464076,50.039574,0.928546594,871341
6550,V155843,11YT00232921201,V103170,3,46.464076,50.9334113,0.912251405,871341
6551,V155843,11YT00232922101,V103035,3,44.8723883,46.7886887,0.959043511,871341
6552,V155843,11YT00232922101,V103163,3,44.8723883,53.0398993,0.846011944,871341
6553,V155843,11YT00232922101,V103170,3,44.8723883,49.5097549,0.906334285,871341
6554,V155843,11YT00232922201,V103035,3,43.8957249,50.1503557,0.875282424,871341
6555,V155843,11YT00232922201,V103163,3,43.8957249,56.0701134,0.782872055,871341
6556,V155843,11YT00232922201,V103170,3,43.8957249,57.5229151,0.763099798,871341
6557,V155843,11YT00232922301,V103035,3,52.8320163,66.0110239,0.800351414,871341
6558,V155843,11YT00232922301,V103163,3,52.8320163,71.4851269,0.739063055,871341
6559,V155843,11YT00232922301,V103170,3,52.8320163,55.289437,0.955553523,871341
6560,V155843,11YT00232922401,V103035,3,62.02318,80.6908632,0.768651834,871341
6561,V155843,11YT00232922401,V103163,3,62.02318,66.690138,0.930020268,871341
6562,V155843,11YT00232922401,V103170,3,62.02318,68.6611601,0.903322634,871341
6563,V155843,11YT00232922501,V103035,3,53.3909807,56.2942047,0.948427658,871341
6564,V155843,11YT00232922501,V103163,3,53.3909807,60.0912661,0.888498182,871341
6565,V155843,11YT00232922501,V103170,3,53.3909807,51.379066,1.039158258,871341
6566,V155843,11YT00232922701,V103035,3,62.2139625,64.6713831,0.962001422,871341
6567,V155843,11YT00232922701,V103163,3,62.2139625,71.3741965,0.871659025,871341
6568,V155843,11YT00232922701,V103170,3,62.2139625,63.1077998,0.985836342,871341
6569,V155843,11YT00232922801,V103035,3,64.824247,62.7480939,1.03308711,871341
6570,V155843,11YT00232922801,V103163,3,64.824247,65.8600931,0.984272022,871341
6571,V155843,11YT00232922801,V103170,3,64.824247,70.7350828,0.916436999,871341
6572,V155843,11YT00232922901,V103035,3,52.3838337,50.2636653,1.042180935,871341
6573,V155843,11YT00232922901,V103163,3,52.3838337,50.5985383,1.035283537,871341
6574,V155843,11YT00232922901,V103170,3,52.3838337,49.369828,1.061049548,871341
6575,V155843,11YT00232922902,V103035,3,50.1503557,53.949945,0.929571952,871341
6576,V155843,11YT00232922902,V103163,3,50.1503557,49.4806097,1.013535524,871341
6577,V155843,11YT00232922902,V103170,3,50.1503557,51.379066,0.97608539,871341
6578,V155843,11YT00232922921,V103035,3,44.9003439,31.1623721,1.440851286,871341
6579,V155843,11YT00232922921,V103163,3,44.9003439,36.0773621,1.244557287,871341
6580,V155843,11YT00232922921,V103170,3,44.9003439,36.5231655,1.229366165,871341
6581,V155843,11YT00233021201,V103035,3,43.4500702,52.1621216,0.832981268,871341
6582,V155843,11YT00233021201,V103163,3,43.4500702,40.0986635,1.083579013,871341
6583,V155843,11YT00233021201,V103170,3,43.4500702,46.0184213,0.944188631,871341
6584,V155843,11YT00233022101,V103035,3,42.2513973,50.4189084,0.838006983,871341
6585,V155843,11YT00233022101,V103163,3,42.2513973,52.6375164,0.802685996,871341
6586,V155843,11YT00233022101,V103170,3,42.2513973,47.8979927,0.882112066,871341
6587,V155843,11YT00233022201,V103035,3,48.0276593,44.7895622,1.072295797,871341
6588,V155843,11YT00233022201,V103163,3,48.0276593,61.0984131,0.786070486,871341
6589,V155843,11YT00233022201,V103170,3,48.0276593,48.4758419,0.990754516,871341
6590,V155843,11YT00233022301,V103035,3,55.9593317,63.7775458,0.877414316,871341
6591,V155843,11YT00233022301,V103163,3,55.9593317,70.9261626,0.788980112,871341
6592,V155843,11YT00233022301,V103170,3,55.9593317,66.0110239,0.847727067,871341
6593,V155843,11YT00233022401,V103035,3,77.8920268,71.1489156,1.094774617,871341
6594,V155843,11YT00233022401,V103163,3,77.8920268,72.3951726,1.075928463,871341
6595,V155843,11YT00233022401,V103170,3,77.8920268,64.7191159,1.203539723,871341
6596,V155843,11YT00233022501,V103035,3,57.2988238,55.1762761,1.038468484,871341
6597,V155843,11YT00233022501,V103163,3,57.2988238,60.0912661,0.953529981,871341
6598,V155843,11YT00233022501,V103170,3,57.2988238,61.6549982,0.929345965,871341
6599,V155843,11YT00233022701,V103035,3,59.9804844,79.973087,0.750008367,871341
6600,V155843,11YT00233022701,V103163,3,59.9804844,52.607925,1.140141612,871341
6601,V155843,11YT00233022701,V103170,3,59.9804844,70.4803592,0.851024102,871341
6602,V155843,11YT00233022801,V103035,3,69.9050378,70.0079384,0.998530158,871341
6603,V155843,11YT00233022801,V103163,3,69.9050378,65.5491608,1.066452064,871341
6604,V155843,11YT00233022801,V103170,3,69.9050378,69.8021373,1.001474174,871341
6605,V155843,11YT00233022901,V103035,3,50.039574,42.6670146,1.172792952,871341
6606,V155843,11YT00233022901,V103163,3,50.039574,43.8957249,1.139964635,871341
6607,V155843,11YT00233022901,V103170,3,50.039574,45.4593083,1.100755288,871341
6608,V155843,11YT00233022902,V103035,3,48.0276593,36.0773621,1.331240881,871341
6609,V155843,11YT00233022902,V103163,3,48.0276593,38.7590228,1.239134938,871341
6610,V155843,11YT00233022902,V103170,3,48.0276593,48.0276593,1,871341
6611,V155843,11YT00233022921,V103035,3,52.8320163,44.6787805,1.182485639,871341
6612,V155843,11YT00233022921,V103163,3,52.8320163,54.0607267,0.977271663,871341
6613,V155843,11YT00233022921,V103170,3,52.8320163,43.6716336,1.209755897,871341
6614,V155843,11YT00233421201,V103035,3,43.3367606,58.1928098,0.744709883,871341
6615,V155843,11YT00233421201,V103163,3,43.3367606,47.8060959,0.906511184,871341
6616,V155843,11YT00233421201,V103170,3,43.3367606,49.9287923,0.867971337,871341
6617,V155843,11YT00233422101,V103035,3,38.2165642,52.1329764,0.733059319,871341
6618,V155843,11YT00233422101,V103163,3,38.2165642,48.8049156,0.78304744,871341
6619,V155843,11YT00233422101,V103170,3,38.2165642,47.595685,0.802941783,871341
6620,V155843,11YT00233422201,V103035,3,41.4381556,46.2425126,0.896105191,871341
6621,V155843,11YT00233422201,V103163,3,41.4381556,47.5820046,0.870878727,871341
6622,V155843,11YT00233422201,V103170,3,41.4381556,41.1032825,1.008147113,871341
6623,V155843,11YT00233422301,V103035,3,58.9758654,72.1548729,0.817351109,871341
6624,V155843,11YT00233422301,V103163,3,58.9758654,68.6926845,0.858546523,871341
6625,V155843,11YT00233422301,V103170,3,58.9758654,66.1243335,0.891893533,871341
6626,V155843,11YT00233422401,V103035,3,69.8021373,76.3348375,0.914420461,871341
6627,V155843,11YT00233422401,V103163,3,69.8021373,72.6009737,0.961449051,871341
6628,V155843,11YT00233422401,V103170,3,69.8021373,73.3279694,0.951916954,871341
6629,V155843,11YT00233422501,V103035,3,63.4426728,68.9167759,0.920569367,871341
6630,V155843,11YT00233422501,V103163,3,63.4426728,66.6807699,0.951438817,871341
6631,V155843,11YT00233422501,V103170,3,63.4426728,72.9379286,0.869817309,871341
6632,V155843,11YT00233422701,V103035,3,54.5063814,56.853169,0.958721956,871341
6633,V155843,11YT00233422701,V103163,3,54.5063814,58.9758654,0.924215033,871341
6634,V155843,11YT00233422701,V103170,3,54.5063814,54.8414031,0.993891081,871341
6635,V155843,11YT00233422801,V103035,3,65.9629937,59.3250136,1.111891759,871341
6636,V155843,11YT00233422801,V103163,3,65.9629937,67.209102,0.981459233,871341
6637,V155843,11YT00233422801,V103170,3,65.9629937,63.5781388,1.037510612,871341
6638,V155843,11YT00233422902,V103035,3,48.5867723,46.2425126,1.050694903,871341
6639,V155843,11YT00233422902,V103163,3,48.5867723,53.949945,0.900589839,871341
6640,V155843,11YT00233422902,V103170,3,48.5867723,50.70932,0.958142848,871341
6641,V155843,11YT00233422921,V103035,3,55.289437,47.3579133,1.16748043,871341
6642,V155843,11YT00233422921,V103163,3,55.289437,55.4003674,0.997997659,871341
6643,V155843,11YT00233422921,V103170,3,55.289437,44.0090345,1.256320154,871341
6644,V155843,11YT00234221201,V103035,3,44.2305979,44.9003439,0.985083722,871341
6645,V155843,11YT00234221201,V103163,3,44.2305979,48.6999332,0.908227075,871341
6646,V155843,11YT00234221201,V103170,3,44.2305979,53.5017624,0.826712914,871341
6647,V155843,11YT00234222101,V103035,3,49.2072986,40.3350969,1.219962325,871341
6648,V155843,11YT00234222101,V103163,3,49.2072986,45.8793865,1.072536107,871341
6649,V155843,11YT00234222101,V103170,3,49.2072986,51.2236742,0.960635866,871341
6650,V155843,11YT00234222201,V103035,3,43.5608519,49.5937706,0.878353297,871341
6651,V155843,11YT00234222201,V103163,3,43.5608519,62.6621451,0.695170136,871341
6652,V155843,11YT00234222201,V103170,3,43.5608519,57.1880421,0.761712594,871341
6653,V155843,11YT00234222301,V103035,3,60.0912661,70.4803592,0.852595912,871341
6654,V155843,11YT00234222301,V103163,3,60.0912661,65.5653692,0.916509231,871341
6655,V155843,11YT00234222301,V103170,3,60.0912661,66.3458969,0.905726939,871341
6656,V155843,11YT00234222401,V103035,3,62.4371616,66.3792057,0.940613268,871341
6657,V155843,11YT00234222401,V103163,3,62.4371616,73.6390503,0.847881136,871341
6658,V155843,11YT00234222401,V103170,3,62.4371616,64.0971027,0.974102712,871341
6659,V155843,11YT00234222501,V103035,3,69.2516489,76.73499,0.902478112,871341
6660,V155843,11YT00234222501,V103163,3,69.2516489,70.9261626,0.976390747,871341
6661,V155843,11YT00234222501,V103170,3,69.2516489,76.73499,0.902478112,871341
6662,V155843,11YT00234222701,V103035,3,50.5985383,60.9851034,0.829686849,871341
6663,V155843,11YT00234222701,V103163,3,50.5985383,64.1124188,0.789215869,871341
6664,V155843,11YT00234222701,V103170,3,50.5985383,58.1928098,0.869498113,871341
6665,V155843,11YT00234222801,V103035,3,63.1641572,54.6582044,1.155620787,871341
6666,V155843,11YT00234222801,V103163,3,63.1641572,62.7480939,1.006630692,871341
6667,V155843,11YT00234222801,V103170,3,63.1641572,63.0590261,1.001667186,871341
6668,V155843,11YT00234222901,V103035,3,52.8320163,43.6716336,1.209755897,871341
6669,V155843,11YT00234222901,V103163,3,52.8320163,48.5867723,1.087374481,871341
6670,V155843,11YT00234222901,V103170,3,52.8320163,49.9287923,1.058147291,871341
6671,V155843,11YT00234222902,V103035,3,49.369828,47.1363499,1.047383349,871341
6672,V155843,11YT00234222902,V103163,3,49.369828,52.607925,0.938448494,871341
6673,V155843,11YT00234222902,V103170,3,49.369828,53.1668894,0.928582216,871341
6674,V155843,11YT00234222921,V103035,3,67.6879168,47.2471316,1.432635475,871341
6675,V155843,11YT00234222921,V103163,3,67.6879168,66.9048612,1.011704017,871341
6676,V155843,11YT00234222921,V103170,3,67.6879168,56.4049864,1.200034272,871341
6677,V155843,11YT00234621701,V103035,3,72.7138372,63.8883275,1.138139627,871341
6678,V155843,11YT00234621701,V103142,3,72.7138372,62.5488355,1.162513045,871341
6679,V155843,11YT00234621702,V103035,3,60.6502304,72.6030555,0.835367465,871341
6680,V155843,11YT00234621702,V103142,3,60.6502304,72.1548729,0.840556264,871341
6681,V155843,11YT00234622001,V103035,3,65.4462603,70.4241505,0.92931558,871341
6682,V155843,11YT00234622001,V103142,3,65.4462603,70.4241505,0.92931558,871341
6683,V155843,11YT00234622601,V103035,3,53.6125441,58.7517741,0.912526386,871341
6684,V155843,11YT00234622601,V103142,3,53.6125441,47.8060959,1.121458322,871341
6685,V155843,11YT00234622901,V103035,3,48.6999332,55.7352404,0.873772731,871341
6686,V155843,11YT00234622901,V103142,3,48.6999332,36.8604177,1.321198625,871341
6687,V155843,11YT00234622902,V103035,3,49.0348062,44.9003439,1.09208086,871341
6688,V155843,11YT00234622902,V103142,3,49.0348062,41.6622469,1.176960194,871341
6689,V155843,11YT00234622921,V103035,3,57.9687185,45.79433,1.265849255,871341
6690,V155843,11YT00234622921,V103142,3,57.9687185,52.4971433,1.104226151,871341
6691,V155843,11YT00234624401,V103035,3,46.4877193,40.7386695,1.141120215,871341
6692,V155843,11YT00234624401,V103142,3,46.4877193,46.790027,0.993539057,871341
6693,V155843,11YT00234631201,V103035,3,69.2516489,63.8883275,1.083948377,871341
6694,V155843,11YT00234631201,V103142,3,69.2516489,67.9096289,1.019761851,871341
6695,V155843,11YT00234631401,V103035,3,82.878839,60.9851034,1.359001369,871341
6696,V155843,11YT00234631401,V103142,3,82.878839,73.8293867,1.122572497,871341
6697,V155843,11YT00234632101,V103035,3,56.9401587,41.1765918,1.382828355,871341
6698,V155843,11YT00234632101,V103142,3,56.9401587,53.1032456,1.072253834,871341
6699,V155843,11YT00234634901,V103035,3,46.4657117,41.2576334,1.126233084,871341
6700,V155843,11YT00234634901,V103142,3,46.4657117,57.9810606,0.801394649,871341
6701,V155843,11YT00234721701,V103035,3,68.1337202,70.1454862,0.971320093,871341
6702,V155843,11YT00234721701,V103142,3,68.1337202,71.7092182,0.950138935,871341
6703,V155843,11YT00234721702,V103035,3,61.5440678,71.5959086,0.859603139,871341
6704,V155843,11YT00234721702,V103142,3,61.5440678,53.949945,1.140762383,871341
6705,V155843,11YT00234722001,V103035,3,73.1199377,78.51404,0.931297609,871341
6706,V155843,11YT00234722001,V103142,3,73.1199377,69.3859252,1.053815129,871341
6707,V155843,11YT00234722601,V103035,3,50.4852287,52.8320163,0.9555802,871341
6708,V155843,11YT00234722601,V103142,3,50.4852287,45.4593083,1.110558664,871341
6709,V155843,11YT00234722901,V103035,3,53.8366354,48.1409689,1.118312253,871341
6710,V155843,11YT00234722901,V103142,3,53.8366354,49.5937706,1.085552374,871341
6711,V155843,11YT00234722902,V103035,3,45.3485266,41.6622469,1.088480098,871341
6712,V155843,11YT00234722902,V103142,3,45.3485266,41.6622469,1.088480098,871341
6713,V155843,11YT00234724401,V103035,3,33.8826948,38.4199862,0.881902836,871341
6714,V155843,11YT00234724401,V103142,3,33.8826948,43.5620415,0.777803189,871341
6715,V155843,11YT00234731201,V103035,3,62.4380538,55.7352404,1.120261676,871341
6716,V155843,11YT00234731201,V103142,3,62.4380538,68.2445019,0.914916983,871341
6717,V155843,11YT00234731401,V103035,3,64.5606014,74.053478,0.871810523,871341
6718,V155843,11YT00234731401,V103142,3,64.5606014,47.3579133,1.363248439,871341
6719,V155843,11YT00234732101,V103035,3,56.7343575,34.2276795,1.657557811,871341
6720,V155843,11YT00234732101,V103142,3,56.7343575,65.3409805,0.868281392,871341
6721,V155843,11YT00234734901,V103035,3,39.4561297,32.6453599,1.208629031,871341
6722,V155843,11YT00234734901,V103142,3,39.4561297,52.8746933,0.746219547,871341
6723,V155843,11YT00234821701,V103035,3,52.8320163,67.4638255,0.783116224,871341
6724,V155843,11YT00234821701,V103142,3,52.8320163,67.3530438,0.784404287,871341
6725,V155843,11YT00234821702,V103035,3,81.0911644,82.2065651,0.986431732,871341
6726,V155843,11YT00234821702,V103142,3,81.0911644,75.8411526,1.069223787,871341
6727,V155843,11YT00234822001,V103035,3,62.7480939,78.9278728,0.795005512,871341
6728,V155843,11YT00234822001,V103142,3,62.7480939,71.1489156,0.881926216,871341
6729,V155843,11YT00234822601,V103035,3,51.379066,50.70932,1.013207552,871341
6730,V155843,11YT00234822601,V103142,3,51.379066,49.5937706,1.03599838,871341
6731,V155843,11YT00234822901,V103035,3,31.2756817,32.1669911,0.972291179,871341
6732,V155843,11YT00234822901,V103142,3,31.2756817,29.263767,1.06875105,871341
6733,V155843,11YT00234822902,V103035,3,35.1835248,22.8983546,1.536508863,871341
6734,V155843,11YT00234822902,V103142,3,35.1835248,38.4241498,0.915661764,871341
6735,V155843,11YT00234822921,V103035,3,52.942798,45.3485266,1.167464568,871341
6736,V155843,11YT00234822921,V103142,3,52.942798,54.284818,0.975278171,871341
6737,V155843,11YT00234824401,V103035,3,41.3434335,43.8644979,0.942526086,871341
6738,V155843,11YT00234824401,V103142,3,41.3434335,45.7807982,0.903073671,871341
6739,V155843,11YT00234831201,V103035,3,52.1621216,57.7470064,0.903287025,871341
6740,V155843,11YT00234831201,V103142,3,52.1621216,67.3530438,0.774458267,871341
6741,V155843,11YT00234831401,V103035,3,63.3318911,63.3318911,1,871341
6742,V155843,11YT00234831401,V103142,3,63.3318911,72.0440912,0.879071275,871341
6743,V155843,11YT00234832101,V103035,3,63.3699584,34.2276795,1.851424325,871341
6744,V155843,11YT00234832101,V103142,3,63.3699584,62.2313604,1.018296209,871341
6745,V155843,11YT00234834901,V103035,3,40.5556194,31.4444565,1.289754186,871341
6746,V155843,11YT00234834901,V103142,3,40.5556194,34.2482001,1.184167906,871341
6747,V155843,11YT00234921701,V103035,3,78.4095037,77.963849,1.005716171,871341
6748,V155843,11YT00234921701,V103142,3,78.4095037,80.7561427,0.970941666,871341
6749,V155843,11YT00234921702,V103035,3,71.3741965,64.6713831,1.103644194,871341
6750,V155843,11YT00234921702,V103142,3,71.3741965,72.4897459,0.984610935,871341
6751,V155843,11YT00234922001,V103035,3,76.9590813,73.1199377,1.052504744,871341
6752,V155843,11YT00234922001,V103142,3,76.9590813,73.3279694,1.049518784,871341
6753,V155843,11YT00234922601,V103035,3,53.1668894,59.3107384,0.896412536,871341
6754,V155843,11YT00234922601,V103142,3,53.1668894,47.0230403,1.130656143,871341
6755,V155843,11YT00234922901,V103035,3,31.9454277,28.4832393,1.121551779,871341
6756,V155843,11YT00234922901,V103142,3,31.9454277,34.4029971,0.928565253,871341
6757,V155843,11YT00234922902,V103035,3,29.0396757,32.3910824,0.896533044,871341
6758,V155843,11YT00234922902,V103142,3,29.0396757,33.8440328,0.85804419,871341
6759,V155843,11YT00234924401,V103035,3,33.2779308,35.1920007,0.945610654,871341
6760,V155843,11YT00234924401,V103142,3,33.2779308,47.5970233,0.699159916,871341
6761,V155843,11YT00234931201,V103035,3,65.9002422,59.6456114,1.104863219,871341
6762,V155843,11YT00234931201,V103142,3,65.9002422,60.3153574,1.092594739,871341
6763,V155843,11YT00234931401,V103035,3,67.3530438,68.8034662,0.978919341,871341
6764,V155843,11YT00234931401,V103142,3,67.3530438,73.494365,0.916438203,871341
6765,V155843,11YT00234932101,V103035,3,50.0965262,37.5454799,1.334289143,871341
6766,V155843,11YT00234932101,V103142,3,50.0965262,70.0079384,0.715583509,871341
6767,V155843,11YT00235021701,V103035,3,56.2942047,62.7729268,0.896791142,871341
6768,V155843,11YT00235021701,V103142,3,56.2942047,72.3789642,0.777770245,871341
6769,V155843,11YT00235021702,V103035,3,63.4426728,69.8106132,0.908782632,871341
6770,V155843,11YT00235021702,V103142,3,63.4426728,68.0227898,0.932667904,871341
6771,V155843,11YT00235022001,V103035,3,88.9887844,70.9431144,1.254368167,871341
6772,V155843,11YT00235022001,V103142,3,88.9887844,62.2313604,1.429966882,871341
6773,V155843,11YT00235022601,V103035,3,53.1668894,49.8154827,1.067276407,871341
6774,V155843,11YT00235022601,V103142,3,53.1668894,40.9925008,1.296990629,871341
6775,V155843,11YT00235022901,V103035,3,39.4287688,28.259148,1.395256814,871341
